subject,order,response,item,uttrID,stimulus,context,error,error_uPOS,error_class,repair,repair_uPOS,repair_class,subs_position,target,group,condition,confidence,RT,correction_category,corrected_target,target_correction_category,target_correction,only_substitution
56e3125b533388365b5249d4ee3308a1,27,B: You will see that all of a sudden you're paying to decide whether you are going to do you know soccer and piano and all these choices that they have of activities to do,160,80990,B: You will see that all of a sudden you're paying to decide whether you are going to do you know soccer and piano and all these choices that they have of activities to do,B: Not like she will later on <br> A: Yeah ,paying,VERB,OPEN,trying,VERB,OPEN,9,B: You will see that all of a sudden trying paying to decide whether you are going to do you know soccer and piano and all these choices that they have of activities to do,1,error,85,91,uncorrected,FALSE,n/a,n/a,TRUE
56e3125b533388365b5249d4ee3308a1,35,A: That was about an Interior Minister,257,18900,A: That was about a Interior Minister,B: Yeah <br> Oh what's that about,a,DET,CLOSED,the,DET,CLOSED,4,A: That was about the Interior Minister,1,error,99,110,corrected,TRUE,corrected2alt,an,TRUE
56e3125b533388365b5249d4ee3308a1,68,B: That was just the rule,673,103489,B: That was just the rule,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,,,,,,,,B: That was just the rule,1,fluent,99,167,uncorrected,FALSE,n/a,n/a,TRUE
56e3125b533388365b5249d4ee3308a1,54,A: Well I'd be curious as to what the uh requirement for an acquittal is,506,31410,A: Well I'd be curious as to what the uh requirement for a acquittal is,B: But I don't know what the laws <br> do you think that that's an unreasonable uh requirement that they be unanimous,a,DET,CLOSED,an,DET,CLOSED,12,A: Well I'd be curious as to what the uh requirement for an acquittal is,1,error,99,142,corrected,TRUE,corrected2target,an,TRUE
56e3125b533388365b5249d4ee3308a1,49,A: And the one boy killed himself a few years ago in grade school,437,19179,A: And the one boy killed himself a few years ago in the grade school,A: Well we had a vice principal shot at here last year you know on the school grounds after school <br> B: Is that right ,the,DET,CLOSED,a,DET,CLOSED,12,A: And the one boy killed himself a few years ago in a grade school,1,error,99,196,uncorrected,FALSE,n/a,n/a,TRUE
56e3125b533388365b5249d4ee3308a1,94,B: If they get in a fight it automatically like,985,68997,B: If they get in a fight it automatically like,A: I didn't know that <br> B: And if they don't have their booster any kind of saliva or anything from another cat,,,,,,,,B: If they get in a fight it automatically like,1,fluent,27,101,uncorrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,25,B: Well actually you have to give them in there smashed,136,95300,B: Well actually you have to give them in there unsmashed,B: Yeah <br> A: For smashed cans ,give,VERB,OPEN,put,VERB,OPEN,6,B: Well actually you have to put them in there unsmashed,1,error,11,199,corrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,94,B: If they get in a fight it automatically like,985,68997,B: If they get in a fight it automatically like,A: I didn't know that <br> B: And if they don't have their booster any kind of saliva or anything from another cat,,,,,,,,B: If they get in a fight it automatically like,1,fluent,38,201,uncorrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,29,B: well he did a red Mazda,184,66824,B: well he did a red Miata,A: they're cute cars <br> B: Yeah ,did,VERB,OPEN,had,VERB,OPEN,3,B: well he had a red Miata,1,error,53,481,corrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,27,B: You will see that all of a sudden you're paying to decide whether you are going to do you know soccer and piano and all these choices that they have of activities to do,160,80990,B: You will see that all of a sudden you're paying to decide whether you are going to do you know soccer and piano and all these choices that they have of activities to do,B: Not like she will later on <br> A: Yeah ,paying,VERB,OPEN,trying,VERB,OPEN,9,B: You will see that all of a sudden trying paying to decide whether you are going to do you know soccer and piano and all these choices that they have of activities to do,1,error,47,136,uncorrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,18,B: And then finally got into it when I was still in school,51,73481,B: And then finally got into it when I was still in school,A: Yeah <br> B: And uh uh took it as a PE course and then kind of left it alone for a while ,when,ADV,OPEN,while,ADP,CLOSED,7,B: And then finally got into it while I was still in school,1,error,45,305,uncorrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,16,A: Well it depends on whether you figure that we have a passive oriented military or an aggressive oriented military,27,50591,A: Well it depends on whether you figure that we have a defense oriented military or an aggressive oriented military,B: And you know and that's another debate <br> But uh it's uh,you,PRON,CLOSED,we,PRON,CLOSED,6,A: Well it depends on whether we figure that we have a defense oriented military or an aggressive oriented military,1,error,98,376,corrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,79,A: So the most careful thing we do on our yards every August is put down that Diazinon,805,39953,A: So the most careful thing we do on our yard every August is put down that Diazinon,A: So we had to go out and resod the whole thing with squares and wet it and put it down and rope it off everything <br> It took a lot of money and a lot of time,,,,,,,,A: So the most careful thing we do on our yard every August is put down that Diazinon,1,fluent,99,434,corrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,81,B: I don't care what else you call them you know,829,106093,B: I don't care what else you call them you know,B: But these were shorts <br> That's all they were,,,,,,,,B: I don't care what else you call them you know,1,fluent,74,119,uncorrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,40,B: and it concerned me that people were using it as a way to get rid of things they just didn't want to set at the curb or take to the dump,317,89829,B: and I concerned me that people were using it as a way to get rid of things they just didn't want to set at the curb or take to the dump,A: Yeah <br> Yes,I,PRON,CLOSED,that,ADP,CLOSED,2,B: and that concerned me that people were using it as a way to get rid of things they just didn't want to set at the curb or take to the dump,1,error,99,168,corrected,TRUE,corrected2alt,it,TRUE
8b92d31888a860c9b1bc027be9051e1f,53,A: And we lived in uh South Bend for eighty years and uh then moved to uh Tennessee actually,484,11389,A: And we lived in uh SouthBend for eighty years and uh then moved to uh Tennessee actually,B: Oh okay <br> A: I was born in New Mexico ,eighty,CD,CLOSED,eight,CD,CLOSED,8,A: And we lived in uh SouthBend for eight years and uh then moved to uh Tennessee actually,1,error,73,160,uncorrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,50,B: Oh I just went,448,46675,B: Oh I just we-,B: Down near the Highway Twelve area is Gershwin's <br> A: I've been there ,I,PRON,CLOSED,we,PRON,CLOSED,2,B: Oh we just we-,1,error,96,122,corrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,33,B: But to go out and drive uh never has really been an appeal to me in that regard,233,55649,B: But to go out and drive uh never has really been any appeal to me in that regard,B: It was always someone else's <br> And that sort of thing I enjoy,been,VERB,OPEN,had,VERB,OPEN,11,B: But to go out and drive uh never has really had any appeal to me in that regard,1,error,99,147,corrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,36,B: and we know time wise or money wise too,269,73023,B: and we knew time wise or money wise too,B: I agree with you very much so <br> Now we waited several years before we started having children because we was still in college,or,CC,CLOSED,and,CC,CLOSED,6,B: and we knew time wise and money wise too,1,error,99,144,corrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,22,A: So I used to ride about ten to twenty miles a day,100,54948,A: So I used to ride about ten to twenty miles a day,B: I love to ride a bicycle <br> A: I live right near White Rock Lake ,used,VERB,OPEN,try,VERB,OPEN,3,A: So I try to ride about ten to twenty miles a day,1,error,99,150,uncorrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,28,A: And I put in my number,172,19140,A: And I push in my number,B: I guess so <br> A: I've been called several times ,push,VERB,OPEN,pushed,VERB,OPEN,3,A: And I pushed in my number,1,error,99,247,corrected,TRUE,corrected2alt,put,TRUE
8b92d31888a860c9b1bc027be9051e1f,77,A: And she gave me ideas for my writing too,781,89262,A: And she gives me ideas for my writing too,A: And she's on the yearbook staff and things like that <br> so I can help her with that,,,,,,,,A: And she gives me ideas for my writing too,1,fluent,99,175,corrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,65,B: And I think they've gotten a lot out of that,637,62308,B: And I think they've gotten a lot out of it,B: Uh and you know I mean there have been so many people that have done it <br> and I've talked with several,,,,,,,,B: And I think they've gotten a lot out of it,1,fluent,99,95,corrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,68,B: That was just the ruling,673,103489,B: That was just the rule,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,,,,,,,,B: That was just the rule,1,fluent,99,127,corrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,21,A: In other words if you get something the first time that's not extremely bad you know,87,79305,A: In other words if you get something the first time that's not real bad you know,B: But there is no known cure now <br> A: Um so you're kind of thinking ,get,VERB,OPEN,do,VERB,OPEN,6,A: In other words if you do something the first time that's not real bad you know,1,error,99,216,corrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,61,A: And I guess while we were inside eating Thumper just tore the heck out of the inside of the car,589,15395,A: And I guess while we were inside eating Thumper just tore the heck out of the inside of the car,A: And we stopped along the way and had a bite to eat <br> and they left the dog in the car,,,,,,,,A: And I guess while we were inside eating Thumper just tore the heck out of the inside of the car,1,fluent,99,127,uncorrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,69,A: But we do have like retirement,685,50424,A: But we do have like retirement,A: And uh we do have health insurance <br> We don't have fourO plan stuff like that,,,,,,,,A: But we do have like retirement,1,fluent,91,353,uncorrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,90,B: I used to use it quite a bit,937,20245,B: I used to use it quite a bit,B: It's an AT compatible <br> I don't use it very much any more,,,,,,,,B: I used to use it quite a bit,1,fluent,99,160,uncorrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,23,A: He's got a full bred Golden Retriever,112,44345,A: He's got a full bred Golden Retriever,A: Well it's the same guy that was watching uh my German Shepherd when he got hit <br> but uh went fishing with him on Friday and took,full,ADJ,OPEN,pure,ADJ,OPEN,4,A: He's got a pure bred Golden Retriever,1,error,99,150,uncorrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,55,B: We have random drug tests at my business,518,8975,B: We have random drug testing at my business,A: I've never had random drug testing <br> B: Yeah ,at,ADP,CLOSED,in,ADP,CLOSED,6,B: We have random drug testing in my business,1,error,99,143,corrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,38,A: The only thing really that can be changed is for us to say we've had enough of you,293,10299,A: The only thing really that can be changed is for us to say we've had enough of you,A: Uh the only way it can change is um if everybody bands together <br> It's just like we need to get rid of these clowns that's serving in the office,us,PRON,CLOSED,everybody,NOUN,OPEN,11,A: The only thing really that can be changed is for everybody to say we've had enough of you,1,error,99,173,uncorrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,41,A: Um you know uh maybe three hundred feet elevation uh type variations from the valleys up to the hills,329,97237,A: Um you know uh maybe three hundred feet elevation uh type variations from the valleys up to the hills,A: Uh well from my neck of the woods it's hilly <br> B: Uh-huh ,three,CD,CLOSED,four,CD,CLOSED,6,A: Um you know uh maybe four hundred feet elevation uh type variations from the valleys up to the hills,1,error,99,178,uncorrected,FALSE,n/a,n/a,TRUE
8b92d31888a860c9b1bc027be9051e1f,70,A: And he said I'll sell that snake to you for two fifty,697,11949,A: And he said I'll sell that snake to you for two fifty,A: So I made him a deal <br> A: I said you take that skunk,,,,,,,,A: And he said I'll sell that snake to you for two fifty,1,fluent,99,238,uncorrected,FALSE,n/a,n/a,TRUE
